"Date","Time","Close","y","AR1","AR2","AR3","EMA05","EMA10","MACD","CMO24","CMO48"
2019-11-19,03:00:00,1.10692,-4e-05,-0.00058,-5e-05,-0.00026,0.0001321,-0.00035293,0.00016252,0.16666667,-0.04166667
2019-11-19,06:00:00,1.10688,0.00085,-4e-05,-0.00062,-9e-05,0.00011468,-0.00025609,8.66e-05,0.16666667,-0.08333333
2019-11-19,09:00:00,1.10773,-0.00017,0.00085,0.00081,0.00023,-0.00049026,-0.00090503,7.787e-05,0.25,-0.08333333
2019-11-19,12:00:00,1.10756,0.00024,-0.00017,0.00068,0.00064,-0.00021356,-0.00060143,4.646e-05,0.16666667,-0.08333333
2019-11-19,15:00:00,1.1078,-4e-05,0.00024,7e-05,0.00092,-0.00030242,-0.00068849,2.852e-05,0.16666667,-0.04166667
2019-11-19,18:00:00,1.10776,-0.00062,-4e-05,2e-04,3e-05,-0.000175,-0.00053063,2.04e-06,0.08333333,-0.04166667
2019-11-19,21:00:00,1.10714,0.00011,-0.00062,-0.00066,-0.00042,0.00029662,7.307e-05,-6.543e-05,0,-0.04166667
2019-11-20,00:00:00,1.10725,-0.00059,0.00011,-0.00051,-0.00055,0.00012436,-3.026e-05,-0.00010831,0,-0.04166667
2019-11-20,03:00:00,1.10666,-0.00027,-0.00059,-0.00048,-0.0011,0.00047619,0.00045792,-0.00017797,0,-0.04166667
2019-11-20,06:00:00,1.10639,-9e-05,-0.00027,-0.00086,-0.00075,0.00049741,0.00059552,-0.00023992,-0.08333333,-0.04166667
2019-11-20,09:00:00,1.1063,4e-05,-9e-05,-0.00036,-0.00095,0.00039156,0.00056083,-0.00028176,-0.16666667,-0.08333333
2019-11-20,12:00:00,1.10634,8e-04,4e-05,-5e-05,-0.00032,0.00023432,0.00042609,-0.00029987,-0.16666667,-0.04166667
2019-11-20,15:00:00,1.10714,0.00047,8e-04,0.00084,0.00075,-0.00037717,-0.00030598,-0.00025297,-0.16666667,0
2019-11-20,18:00:00,1.10761,0.00011,0.00047,0.00127,0.00131,-0.00056483,-0.00063494,-0.00018826,-0.08333333,0
2019-11-20,21:00:00,1.10772,-2e-04,0.00011,0.00058,0.00138,-0.00044994,-0.00060954,-0.00013833,-0.08333333,0.04166667
2019-11-21,00:00:00,1.10752,-0.00015,-2e-04,-9e-05,0.00038,-0.00016667,-0.00033513,-0.00011974,-0.16666667,0
2019-11-21,03:00:00,1.10737,0.00065,-0.00015,-0.00035,-0.00024,-1.117e-05,-0.00015152,-0.00011832,-0.16666667,0
2019-11-21,06:00:00,1.10802,-0.00035,0.00065,5e-04,3e-04,-0.00044083,-0.00065583,-7.64e-05,-0.16666667,0
2019-11-21,09:00:00,1.10767,-0.001,-0.00035,3e-04,0.00015,-6.06e-05,-0.00025028,-7.494e-05,-0.16666667,0
2019-11-21,12:00:00,1.10667,-0.00085,-0.001,-0.00135,-7e-04,0.00062622,0.00061336,-0.00014023,-0.25,0
2019-11-21,15:00:00,1.10582,0.00023,-0.00085,-0.00185,-0.0022,0.00098409,0.00119725,-0.00023404,-0.25,0
2019-11-21,18:00:00,1.10605,0.00036,0.00023,-0.00062,-0.00162,0.00050268,0.00079134,-0.00027135,-0.16666667,0
2019-11-21,21:00:00,1.10641,-6e-05,0.00036,0.00059,-0.00026,9.507e-05,0.00035287,-0.00026237,-0.08333333,0.04166667
2019-11-22,00:00:00,1.10635,7e-05,-6e-05,3e-04,0.00053,0.00010333,0.00033775,-0.00025107,-0.16666667,0.04166667
2019-11-22,03:00:00,1.10642,-0.00085,7e-05,1e-05,0.00037,2.217e-05,0.00021902,-0.00023003,-0.08333333,0.04166667
2019-11-22,06:00:00,1.10557,0.00023,-0.00085,-0.00078,-0.00084,0.0005814,0.00087461,-0.00026217,-0.08333333,0.04166667
2019-11-22,09:00:00,1.1058,-0.00293,0.00023,-0.00062,-0.00055,0.00023421,0.00052736,-0.00025644,-0.08333333,0.08333333
2019-11-22,12:00:00,1.10287,-8e-04,-0.00293,-0.0027,-0.00355,0.00210943,0.0028287,-0.00042836,-0.08333333,0.04166667
2019-11-22,15:00:00,1.10207,8e-05,-8e-04,-0.00373,-0.0035,0.00193957,0.00296889,-0.00056571,-0.16666667,0
2019-11-24,18:00:00,1.10215,0.00022,8e-05,-0.00072,-0.00365,0.00123966,0.00236359,-0.00061673,-0.08333333,0
2019-11-24,21:00:00,1.10237,-0.00021,0.00022,3e-04,-5e-04,0.00067972,0.0017538,-0.00060063,0,0
2019-11-25,00:00:00,1.10216,0.00097,-0.00021,1e-05,9e-05,0.0005931,0.0016067,-0.00056938,-0.08333333,-0.04166667
2019-11-25,03:00:00,1.10313,-0.00197,0.00097,0.00076,0.00098,-0.00025132,0.00052088,-0.00045367,0,0
2019-11-25,06:00:00,1.10116,0.00043,-0.00197,-0.001,-0.00121,0.00114574,0.00203795,-0.00047768,0,-0.04166667
2019-11-25,09:00:00,1.10159,-0.00072,0.00043,-0.00154,-0.00057,0.00047711,0.00131555,-0.00043375,0.08333333,-0.04166667
2019-11-25,12:00:00,1.10087,0,-0.00072,-0.00029,-0.00226,0.00079802,0.0016654,-0.00042194,0,-0.08333333
2019-11-25,15:00:00,1.10087,0.00049,0,-0.00072,-0.00029,0.00053197,0.00136255,-0.00038397,-0.04166667,-0.10416667
2019-11-25,18:00:00,1.10136,-0.00021,0.00049,0.00049,-0.00023,2.793e-05,0.00071386,-0.00029945,-0.04166667,-0.0625
2019-11-25,21:00:00,1.10115,0.00021,-0.00021,0.00028,0.00028,0.00015857,0.00075584,-0.00023418,-0.125,-0.10416667
2019-11-26,00:00:00,1.10136,4e-05,0.00021,0,0.00049,-3.434e-05,0.00044655,-0.00015705,-0.04166667,-0.10416667
2019-11-26,03:00:00,1.1014,0.00031,4e-05,0.00025,4e-05,-4.961e-05,0.00033258,-8.703e-05,0.04166667,-0.0625
2019-11-26,06:00:00,1.10171,9e-05,0.00031,0.00035,0.00056,-0.00023979,1.843e-05,-7.7e-06,0.04166667,-0.0625
2019-11-26,09:00:00,1.1018,-0.00061,9e-05,4e-04,0.00044,-0.00021991,-5.861e-05,5.928e-05,0.125,-0.02083333
2019-11-26,12:00:00,1.10119,0.00099,-0.00061,-0.00052,-0.00021,0.00026001,0.00045109,7.02e-05,0.125,-0.0625
2019-11-26,15:00:00,1.10218,6e-05,0.00099,0.00038,0.00047,-0.00048671,-0.00044097,0.00014736,0.20833333,-0.02083333
2019-11-26,18:00:00,1.10224,-0.00068,6e-05,0.00105,0.00044,-0.00036452,-0.00040993,0.00020231,0.20833333,0.02083333
2019-11-26,21:00:00,1.10156,-4e-04,-0.00068,-0.00062,0.00037,0.00021027,0.00022092,0.00019277,0.125,0.02083333
2019-11-27,00:00:00,1.10116,-0.00068,-4e-04,-0.00108,-0.00102,0.0004068,0.00050797,0.00016074,0.125,-0.02083333
2019-11-27,03:00:00,1.10048,7e-05,-0.00068,-0.00108,-0.00176,0.00072448,0.00097193,9.805e-05,0.04166667,-0.02083333
2019-11-27,06:00:00,1.10055,-0.00044,7e-05,-0.00061,-0.00101,0.00043627,0.0007379,6.708e-05,0.125,0.02083333
2019-11-27,09:00:00,1.10011,1e-05,-0.00044,-0.00037,-0.00105,0.00058413,0.00096369,2.491e-05,0.04166667,-0.02083333
2019-11-27,12:00:00,1.10012,0.00033,1e-05,-0.00043,-0.00036,0.0003827,0.00078024,6.59e-06,0.125,0.02083333
2019-11-27,15:00:00,1.10045,-6e-05,0.00033,0.00034,-1e-04,3.509e-05,0.00036833,2.458e-05,0.20833333,0.02083333
2019-11-27,18:00:00,1.10039,0.00036,-6e-05,0.00027,0.00028,6.334e-05,0.00035041,3.946e-05,0.125,0.02083333
2019-11-27,21:00:00,1.10075,-0.00013,0.00036,3e-04,0.00063,-0.00019782,-7.9e-06,7.83e-05,0.125,0.0625
2019-11-28,00:00:00,1.10062,0.00048,-0.00013,0.00023,0.00017,-4.527e-05,9.985e-05,9.869e-05,0.125,0.02083333
2019-11-28,03:00:00,1.1011,-1e-05,0.00048,0.00035,0.00071,-0.00035023,-0.00031108,0.00014515,0.125,0.0625
2019-11-28,06:00:00,1.10109,-0.00028,-1e-05,0.00047,0.00034,-0.00022687,-0.00024638,0.0001739,0.125,0.0625
2019-11-28,09:00:00,1.10081,-2e-04,-0.00028,-0.00029,0.00019,3.537e-05,2.746e-05,0.00017243,0.04166667,0.0625
2019-11-28,12:00:00,1.10061,0.00031,-2e-04,-0.00048,-0.00049,0.00015686,0.00018605,0.0001568,0.04166667,0.02083333
2019-11-28,15:00:00,1.10092,9e-05,0.00031,0.00011,-0.00017,-0.00010214,-0.00010146,0.00016531,0.08333333,0.02083333
2019-11-28,18:00:00,1.10101,0.00011,9e-05,4e-04,2e-04,-0.00012814,-0.0001567,0.00017408,0.08333333,0.02083333
2019-11-28,21:00:00,1.10112,-4e-05,0.00011,2e-04,0.00051,-0.00015881,-0.00021825,0.00018343,0.16666667,0.02083333
2019-11-29,00:00:00,1.10108,1e-05,-4e-05,7e-05,0.00016,-7.926e-05,-0.00014589,0.00018268,0.08333333,0.02083333
2019-11-29,03:00:00,1.10109,-0.00066,1e-05,-3e-05,8e-05,-5.956e-05,-0.0001276,0.0001784,0.08333333,0.0625
2019-11-29,06:00:00,1.10043,-0.00112,-0.00066,-0.00065,-0.00069,0.00040025,0.00043556,0.00012896,0,0.02083333
2019-11-29,09:00:00,1.09931,0.00265,-0.00112,-0.00178,-0.00177,0.00101345,0.00127268,2.418e-05,-0.08333333,0.02083333
2019-11-29,12:00:00,1.10196,-0.00026,0.00265,0.00153,0.00087,-0.00109108,-0.00112695,0.00013072,0,0.0625
2019-11-29,15:00:00,1.1017,0.00018,-0.00026,0.00239,0.00127,-0.00055411,-0.00070937,0.00017813,-0.08333333,0.0625
2019-12-01,18:00:00,1.10188,-1e-05,0.00018,-8e-05,0.00257,-0.00048945,-0.00072771,0.00021367,-0.08333333,0.0625
2019-12-01,21:00:00,1.10187,0,-1e-05,0.00017,-9e-05,-0.00031969,-0.00058727,0.00022729,-0.08333333,0.02083333
2019-12-02,00:00:00,1.10187,0.00013,0,-1e-05,0.00017,-0.00021317,-0.00048054,0.00022658,-0.04166667,0.04166667
2019-12-02,03:00:00,1.102,-0.00082,0.00013,0.00013,0.00012,-0.00022883,-0.00049958,0.0002247,0.04166667,0.04166667
2019-12-02,06:00:00,1.10118,0.00217,-0.00082,-0.00069,-0.00069,0.00039406,0.00026211,0.00016105,-0.04166667,0.04166667
2019-12-02,09:00:00,1.10335,0.00403,0.00217,0.00135,0.00148,-0.00118401,-0.00156105,0.00025247,0.04166667,0.04166667
2019-12-02,12:00:00,1.10738,0.00059,0.00403,0.0062,0.00538,-0.00347606,-0.00457454,0.00055441,0.04166667,0.08333333
2019-12-02,15:00:00,1.10797,-0.00026,0.00059,0.00462,0.00679,-0.00271075,-0.00422558,0.00075169,0.04166667,0.125
2019-12-02,18:00:00,1.10771,-0.00057,-0.00026,0.00033,0.00436,-0.00163389,-0.00324461,0.00081705,0.04166667,0.08333333
2019-12-02,21:00:00,1.10714,0.00025,-0.00057,-0.00083,-0.00024,-0.00070931,-0.00218837,0.00077467,-0.04166667,0.04166667
2019-12-03,00:00:00,1.10739,0.00027,0.00025,-0.00032,-0.00058,-0.00063959,-0.00199508,0.00071755,0.04166667,0.08333333
2019-12-03,03:00:00,1.10766,-0.00042,0.00027,0.00052,-5e-05,-0.00060644,-0.00185329,0.00065381,0.04166667,0.08333333
2019-12-03,06:00:00,1.10724,0,-0.00042,-0.00015,1e-04,-0.00012434,-0.00117274,0.00054375,0.04166667,0.08333333
2019-12-03,09:00:00,1.10724,0.00175,0,-0.00042,-0.00015,-8.295e-05,-0.00095956,0.00043599,0.08333333,0.0625
2019-12-03,12:00:00,1.10899,-0.00087,0.00175,0.00175,0.00133,-0.00122201,-0.00221696,0.000446,0.16666667,0.10416667
2019-12-03,15:00:00,1.10812,2e-05,-0.00087,0.00088,0.00088,-0.00023473,-0.00110211,0.00036109,0.08333333,0.08333333
2019-12-03,18:00:00,1.10814,-0.00021,2e-05,-0.00085,9e-04,-0.00016987,-0.00091814,0.00027711,0.08333333,0.08333333
2019-12-03,21:00:00,1.10793,-0.00043,-0.00021,-0.00019,-0.00106,2.671e-05,-0.00057943,0.0001828,0,0.08333333
2019-12-04,00:00:00,1.1075,0.00036,-0.00043,-0.00064,-0.00062,0.00030442,-0.00012231,7.252e-05,0,0.04166667
2019-12-04,03:00:00,1.10786,-0.00042,0.00036,-7e-05,-0.00028,-3.71e-05,-0.00039467,8.24e-06,0,0.04166667
2019-12-04,06:00:00,1.10744,0.00333,-0.00042,-6e-05,-0.00049,0.00025522,2.068e-05,-7.362e-05,0,0
2019-12-04,09:00:00,1.11077,-0.00323,0.00333,0.00291,0.00327,-0.00204991,-0.00270767,7.727e-05,0.08333333,0
2019-12-04,12:00:00,1.10754,-0.00014,-0.00323,1e-04,-0.00032,0.00078668,0.00042731,-5.269e-05,0,0
2019-12-04,15:00:00,1.1074,5e-04,-0.00014,-0.00337,-4e-05,0.00061774,0.00046411,-0.00015454,0,-0.04166667
2019-12-04,18:00:00,1.1079,0.00042,5e-04,0.00036,-0.00287,7.844e-05,-2.941e-05,-0.00019225,0,-0.04166667
2019-12-04,21:00:00,1.10832,-5e-05,0.00042,0.00092,0.00078,-0.00022776,-0.00036775,-0.00019244,0.08333333,0
2019-12-05,00:00:00,1.10827,-0.00026,-5e-05,0.00037,0.00087,-0.00011855,-0.00026002,-0.00019866,0.04166667,0
2019-12-05,03:00:00,1.10801,9e-04,-0.00026,-0.00031,0.00011,9.425e-05,-7e-08,-0.00022128,-0.04166667,0
2019-12-05,06:00:00,1.10891,0.00037,9e-04,0.00064,0.00059,-0.00053722,-0.00073647,-0.00017847,0.04166667,0
2019-12-05,09:00:00,1.10928,0.00114,0.00037,0.00127,0.00101,-0.00060486,-0.00090534,-0.0001303,0.04166667,0.04166667
2019-12-05,12:00:00,1.11042,-0.00065,0.00114,0.00151,0.00241,-0.00116329,-0.00167351,-3.187e-05,0.04166667,0.04166667
2019-12-05,15:00:00,1.10977,0.00074,-0.00065,0.00049,0.00086,-0.00034224,-0.00083746,-2.125e-05,-0.04166667,0
2019-12-05,18:00:00,1.11051,0.00016,0.00074,9e-05,0.00123,-0.00072155,-0.0012907,2.253e-05,0.04166667,0.04166667
2019-12-05,21:00:00,1.11067,6e-05,0.00016,9e-04,0.00025,-0.00058775,-0.00118698,4.773e-05,0.125,0.04166667
2019-12-06,00:00:00,1.11073,0,6e-05,0.00022,0.00096,-0.00043188,-0.00102031,5.347e-05,0.125,0.08333333
2019-12-06,03:00:00,1.11073,-0.00139,0,6e-05,0.00022,-0.00028797,-0.00083484,4.277e-05,0.08333333,0.0625
2019-12-06,06:00:00,1.10934,-0.00176,-0.00139,-0.00139,-0.00133,0.00073464,0.00045417,-6.648e-05,0.08333333,0.0625
2019-12-06,09:00:00,1.10758,-0.00249,-0.00176,-0.00315,-0.00315,0.00166304,0.00181155,-0.00025524,0.04166667,0.0625
2019-12-06,12:00:00,1.10509,0.00039,-0.00249,-0.00425,-0.00564,0.00276864,0.0035194,-0.00052994,-0.04166667,0.0625
2019-12-06,15:00:00,1.10548,0.00032,0.00039,-0.0021,-0.00386,0.00158571,0.00256037,-0.0006591,0.04166667,0.0625
2019-12-08,18:00:00,1.1058,-0.00014,0.00032,0.00071,-0.00178,0.00084376,0.00183298,-0.00069324,0.04166667,0.0625
2019-12-08,21:00:00,1.10566,1e-05,-0.00014,0.00018,0.00057,0.00065579,0.00161421,-0.0006938,0.04166667,0.02083333
2019-12-09,00:00:00,1.10567,0.00099,1e-05,-0.00013,0.00019,0.00043048,0.00131249,-0.00066214,0.125,0.0625
2019-12-09,03:00:00,1.10666,0.00043,0.00099,0.001,0.00086,-0.00037307,0.00026381,-0.00054789,0.125,0.0625
2019-12-09,06:00:00,1.10709,0.00052,0.00043,0.00142,0.00143,-0.00053543,-0.00013602,-0.00042235,0.20833333,0.10416667
2019-12-09,09:00:00,1.10761,-0.00089,0.00052,0.00095,0.00194,-0.00070367,-0.00053679,-0.00028961,0.20833333,0.14583333
2019-12-09,12:00:00,1.10672,-0.00037,-0.00089,-0.00037,6e-05,0.00012417,0.00028894,-0.00024864,0.20833333,0.10416667
2019-12-09,15:00:00,1.10635,0.00012,-0.00037,-0.00126,-0.00074,0.0003294,0.00053908,-0.00023358,0.20833333,0.10416667
2019-12-09,18:00:00,1.10647,3e-04,0.00012,-0.00025,-0.00114,0.00013955,0.00034284,-0.00020375,0.20833333,0.10416667
2019-12-09,21:00:00,1.10677,-0.00012,3e-04,0.00042,5e-05,-0.00010702,3.5e-05,-0.00015428,0.20833333,0.14583333
2019-12-10,00:00:00,1.10665,0.00035,-0.00012,0.00018,3e-04,8.6e-06,0.00012677,-0.00012154,0.20833333,0.125
2019-12-10,03:00:00,1.107,0.00057,0.00035,0.00023,0.00053,-0.00022765,-0.00018269,-7.073e-05,0.29166667,0.125
2019-12-10,06:00:00,1.10757,0.00021,0.00057,0.00092,8e-04,-0.00053181,-0.00061588,2.94e-06,0.29166667,0.16666667
2019-12-10,09:00:00,1.10778,0.00116,0.00021,0.00078,0.00113,-0.00049459,-0.00067577,6.41e-05,0.29166667,0.16666667
2019-12-10,12:00:00,1.10894,0.00052,0.00116,0.00137,0.00194,-0.00110311,-0.00150204,0.00017469,0.29166667,0.16666667
2019-12-10,15:00:00,1.10946,-0.00017,0.00052,0.00168,0.00189,-0.00108212,-0.00165445,0.00026923,0.375,0.16666667
2019-12-10,18:00:00,1.10929,0.00024,-0.00017,0.00035,0.00151,-0.00060813,-0.00121459,0.00030409,0.29166667,0.16666667
2019-12-10,21:00:00,1.10953,-0.00058,0.00024,7e-05,0.00059,-0.00056547,-0.00119017,0.00032521,0.29166667,0.20833333
2019-12-11,00:00:00,1.10895,-0.00062,-0.00058,-0.00034,-0.00051,9.63e-06,-0.00049928,0.00028352,0.20833333,0.16666667
2019-12-11,03:00:00,1.10833,-0.00012,-0.00062,-0.0012,-0.00096,0.00041971,9.873e-05,0.00020146,0.16666667,0.125
2019-12-11,06:00:00,1.10821,0.00039,-0.00012,-0.00074,-0.00132,0.00035975,0.00017891,0.00012984,0.16666667,0.125
2019-12-11,09:00:00,1.1086,0.00042,0.00039,0.00027,-0.00035,-2.021e-05,-0.00017276,0.00010078,0.25,0.14583333
2019-12-11,12:00:00,1.10902,0.00476,0.00042,0.00081,0.00069,-0.00029353,-0.00048503,0.0001016,0.33333333,0.14583333
2019-12-11,15:00:00,1.11378,-0.00062,0.00476,0.00518,0.00557,-0.00336907,-0.00429144,0.00039783,0.33333333,0.1875
2019-12-11,18:00:00,1.11316,6e-04,-0.00062,0.00414,0.00456,-0.00183276,-0.00300395,0.00051946,0.25,0.14583333
2019-12-11,21:00:00,1.11376,0.00042,6e-04,-2e-05,0.00474,-0.00162189,-0.00294873,0.00060194,0.33333333,0.1875
2019-12-12,00:00:00,1.11418,-0.00024,0.00042,0.00102,4e-04,-0.00136131,-0.00275629,0.00064271,0.33333333,0.22916667
2019-12-12,03:00:00,1.11394,-0.00095,-0.00024,0.00018,0.00078,-0.00074759,-0.00205883,0.0006116,0.25,0.1875
2019-12-12,06:00:00,1.11299,0.00046,-0.00095,-0.00119,-0.00077,0.00013489,-0.00090727,0.00049038,0.16666667,0.1875
2019-12-12,09:00:00,1.11345,-0.00212,0.00046,-0.00049,-0.00073,-0.00021679,-0.00111872,0.00040789,0.16666667,0.1875
2019-12-12,12:00:00,1.11133,-0.00014,-0.00212,-0.00166,-0.00261,0.00126876,0.00081918,0.00018842,0.16666667,0.1875
2019-12-12,15:00:00,1.11119,0.00657,-0.00014,-0.00226,-0.0018,0.00093912,0.00078474,2.053e-05,0.16666667,0.1875
2019-12-12,18:00:00,1.11776,-8e-05,0.00657,0.00643,0.00431,-0.00375397,-0.00473345,0.00032194,0.16666667,0.1875
2019-12-12,21:00:00,1.11768,-0.00052,-8e-05,0.00649,0.00635,-0.00244936,-0.00380741,0.00047658,0.08333333,0.14583333
2019-12-13,00:00:00,1.11716,-0.00028,-0.00052,-6e-04,0.00597,-0.00128629,-0.00268975,0.00050195,0.08333333,0.14583333
2019-12-13,03:00:00,1.11688,0.00118,-0.00028,-8e-04,-0.00088,-0.00067091,-0.00197166,0.00045914,0,0.14583333
2019-12-13,06:00:00,1.11806,-0.00134,0.00118,9e-04,0.00038,-0.00123399,-0.00257868,0.00046797,0,0.14583333
2019-12-13,09:00:00,1.11672,-0.00421,-0.00134,-0.00016,-0.00044,7.062e-05,-0.00101351,0.00034682,-0.08333333,0.10416667
2019-12-13,12:00:00,1.11251,-0.00051,-0.00421,-0.00555,-0.00437,0.0028537,0.00261526,-3.341e-05,-0.16666667,0.0625
2019-12-13,15:00:00,1.112,0.00089,-0.00051,-0.00472,-0.00606,0.00224242,0.00255698,-0.00031988,-0.25,0.0625
2019-12-15,18:00:00,1.11289,-2e-05,0.00089,0.00038,-0.00383,0.00090156,0.00136385,-0.00044249,-0.16666667,0.0625
2019-12-15,21:00:00,1.11287,0.00041,-2e-05,0.00087,0.00036,0.00061432,0.00113219,-0.00051304,-0.25,0.02083333
2019-12-16,00:00:00,1.11328,0.00076,0.00041,0.00039,0.00128,0.00013617,0.00059084,-0.00051865,-0.16666667,0.02083333
2019-12-16,03:00:00,1.11404,-8e-05,0.00076,0.00117,0.00115,-0.00041594,-0.00013845,-0.00045974,-0.08333333,0.04166667
2019-12-16,06:00:00,1.11396,0.0012,-8e-05,0.00068,0.00109,-0.00022401,-4.787e-05,-0.00041605,-0.08333333,0.04166667
2019-12-16,09:00:00,1.11516,-0.00124,0.0012,0.00112,0.00188,-0.00094939,-0.00102104,-0.00030154,-0.08333333,0.08333333
2019-12-16,12:00:00,1.11392,0.00078,-0.00124,-4e-05,-0.00012,0.00019369,0.0001791,-0.00030368,-0.16666667,0.08333333
2019-12-16,15:00:00,1.1147,-0.00077,0.00078,-0.00046,0.00074,-0.00039092,-0.00049169,-0.00024921,-0.16666667,0.08333333
2019-12-16,18:00:00,1.11393,5e-05,-0.00077,1e-05,-0.00123,0.00025267,0.00022766,-0.00026047,-0.16666667,0.04166667
2019-12-16,21:00:00,1.11398,0.00074,5e-05,-0.00072,6e-05,0.00013506,0.00014531,-0.00025942,-0.16666667,0.08333333
2019-12-17,00:00:00,1.11472,-0.00046,0.00074,0.00079,2e-05,-0.00040334,-0.00048661,-0.00020607,-0.16666667,0.08333333
2019-12-17,03:00:00,1.11426,0.00141,-0.00046,0.00028,0.00033,3.772e-05,-2.182e-05,-0.00019886,-0.16666667,0.04166667
2019-12-17,06:00:00,1.11567,-0.00078,0.00141,0.00095,0.00169,-0.0009149,-0.00117154,-0.00010114,-0.08333333,0.04166667
2019-12-17,09:00:00,1.11489,-2e-04,-0.00078,0.00063,0.00017,-8.998e-05,-0.0003204,-9.136e-05,-0.16666667,0
2019-12-17,12:00:00,1.11469,0.00013,-2e-04,-0.00098,0.00043,7.329e-05,-9.855e-05,-9.998e-05,-0.16666667,0
2019-12-17,15:00:00,1.11482,0.00038,0.00013,-7e-05,-0.00085,-3.785e-05,-0.00018705,-9.839e-05,-0.08333333,0.04166667
2019-12-17,18:00:00,1.1152,-0.00119,0.00038,0.00051,0.00031,-0.00027862,-0.000464,-7.431e-05,-0.08333333,0.04166667
2019-12-17,21:00:00,1.11401,-0.00085,-0.00119,-0.00081,-0.00068,0.00060754,0.00059396,-0.00013743,-0.08333333,0
2019-12-18,00:00:00,1.11316,1e-05,-0.00085,-0.00204,-0.00166,0.00097164,0.00118137,-0.00022987,-0.08333333,0
2019-12-18,03:00:00,1.11317,0.00018,1e-05,-0.00084,-0.00203,0.00064104,0.00095835,-0.00028044,0,0
2019-12-18,06:00:00,1.11335,-0.00158,0.00018,0.00019,-0.00066,0.00030731,0.00063678,-0.00029063,0,0
2019-12-18,09:00:00,1.11177,-0.00059,-0.00158,-0.0014,-0.00139,0.00125816,0.00181368,-0.00038662,0,-0.04166667
2019-12-18,12:00:00,1.11118,0.00037,-0.00059,-0.00217,-0.00199,0.00123206,0.0019666,-0.00046732,0,-0.08333333
2019-12-18,15:00:00,1.11155,-0.00014,0.00037,-0.00022,-0.0018,0.00057465,0.00130626,-0.00047185,0.08333333,-0.08333333
2019-12-18,18:00:00,1.11141,0.00095,-0.00014,0.00023,-0.00036,0.00047638,0.00118326,-0.00045989,0,-0.08333333
2019-12-18,21:00:00,1.11236,0.00028,0.00095,0.00081,0.00118,-0.00031579,0.0001908,-0.0003676,0.08333333,-0.08333333
2019-12-19,00:00:00,1.11264,-0.00021,0.00028,0.00123,0.00109,-0.00039725,-7.303e-05,-0.00027173,0.08333333,-0.04166667
2019-12-19,03:00:00,1.11243,0.0016,-0.00021,7e-05,0.00102,-0.00012488,0.00011202,-0.00020929,0,-0.04166667
2019-12-19,06:00:00,1.11403,-0.00265,0.0016,0.00139,0.00167,-0.00114997,-0.00121749,-5.508e-05,0.08333333,0
2019-12-19,09:00:00,1.11138,0.00154,-0.00265,-0.00105,-0.00126,0.00099997,0.00117201,-0.00012254,0,-0.04166667
2019-12-19,12:00:00,1.11292,-0.00051,0.00154,-0.00111,0.00049,-0.00036007,-0.00030113,-5.773e-05,0.08333333,-0.04166667
2019-12-19,15:00:00,1.11241,-4e-05,-0.00051,0.00103,-0.00162,9.99e-05,0.00017084,-4.411e-05,0,-0.08333333
2019-12-19,18:00:00,1.11237,-0.00056,-4e-05,-0.00055,0.00099,9.322e-05,0.00017246,-3.319e-05,0,-0.08333333
2019-12-19,21:00:00,1.11181,-0.00021,-0.00056,-6e-04,-0.00111,0.00043543,0.00059924,-5.764e-05,-0.08333333,-0.125
2019-12-20,00:00:00,1.1116,6e-04,-0.00021,-0.00077,-0.00081,0.00043023,0.00066206,-8.051e-05,-0.16666667,-0.16666667
2019-12-20,03:00:00,1.1122,-0.00099,6e-04,0.00039,-0.00017,-0.00011323,5.072e-05,-4.932e-05,-0.08333333,-0.125
2019-12-20,06:00:00,1.11121,-0.00217,-0.00099,-0.00039,-6e-04,0.00058446,0.00085145,-8.724e-05,-0.16666667,-0.125
2019-12-20,09:00:00,1.10904,-0.00157,-0.00217,-0.00316,-0.00256,0.00183626,0.00247205,-0.00024159,-0.16666667,-0.16666667
2019-12-20,12:00:00,1.10747,0.00026,-0.00157,-0.00374,-0.00473,0.00227079,0.00330708,-0.00042199,-0.16666667,-0.16666667
2019-12-20,15:00:00,1.10773,4e-05,0.00026,-0.00131,-0.00348,0.00134048,0.00249302,-0.00049151,-0.16666667,-0.125
2019-12-22,18:00:00,1.10777,5e-05,4e-05,3e-04,-0.00127,0.00086693,0.00200697,-0.0005008,-0.16666667,-0.125
2019-12-22,21:00:00,1.10782,-4e-05,5e-05,9e-05,0.00035,0.00054457,0.00160111,-0.00047009,-0.08333333,-0.08333333
2019-12-23,00:00:00,1.10778,0.00069,-4e-05,1e-05,5e-05,0.00038966,0.00134268,-0.00042057,-0.08333333,-0.08333333
2019-12-23,03:00:00,1.10847,-0.00029,0.00069,0.00065,7e-04,-0.00020027,0.00053396,-0.00031432,-0.08333333,-0.04166667
2019-12-23,06:00:00,1.10818,-0.00042,-0.00029,4e-04,0.00036,5.977e-05,0.0006741,-0.00023991,-0.16666667,-0.08333333
2019-12-23,09:00:00,1.10776,0.00121,-0.00042,-0.00071,-2e-05,0.00031979,0.00089513,-0.00019711,-0.16666667,-0.08333333
2019-12-23,12:00:00,1.10897,0.00038,0.00121,0.00079,5e-04,-0.00059352,-0.00025767,-7.189e-05,-0.08333333,-0.04166667
2019-12-23,15:00:00,1.10935,-0.00031,0.00038,0.00159,0.00117,-0.00064906,-0.00052178,4.563e-05,-0.08333333,0
